ACT	1	1	756	1321	2321	2424	2532	3056	3303	3588	3739	3956	4012	4160	4413	5037	5599
ACT	1	2	40	353	652	891	1223	1586	1781	2250	3588	3739	4151
ACT	1	3	846	932	1223	1438	1722	2198	2250	2316	2532	3004	3326	3588	3700	3739	3936	3958	4012	4183	5039	5062
ACT	1	4	191	235	575	846	1473	1860	2414	2532	3361	3588	3739	3853	3962	4037	4871	5563
ACT	1	5	40	907	1161	1722	2250	2491	3303	3326	3754	3756	3778	4151	4183	4771	5204
ACT	1	6	600	846	932	1487	1722	2065	2474	2962	3004	3303	3588	3767	3778	4905	5550
ACT	1	7	846	1097	1161	1510	1722	1849	2228	2398	2540	3004	3588	3739	3756	3962	4314	4771	5087	5550
ACT	1	8	40	235	1093	1411	1473	1510	1722	1904	1909	2078	2193	2419	2449	2532	2983	3144	3588	3956	4151	4540	4771	5037
ACT	1	9	575	846	991	1869	2532	3004	3507	3588	3778	3788	5274
ACT	1	10	435	816	846	1417	1510	1519	1722	2066	2532	3022	3588	3708	3772	3936	4198	5613
ACT	1	11	353	435	575	846	991	1057	1519	2064	2300	2424	2476	2532	3004	3588	3739	3772	3778	3779	4198	4771	5101	5158
ACT	1	12	575	1451	1510	1519	1638	2192	2419	2564	3588	3598	3735	3739	4521	5119	5290
ACT	1	13	256	305	406	918	1510	1519	1525	2207	2381	2385	2455	2491	2532	2650	3156	3588	3753	3757	4074	4613	5037	5253	5376
ACT	1	14	80	846	1135	1510	2424	2532	3137	3384	3588	3661	3778	3956	4335	4342	4862
ACT	1	15	80	450	846	1501	1510	1540	1722	1909	2250	2532	3004	3319	3588	3686	3778	3793	4074	5037	5616
ACT	1	16	40	80	435	1096	1124	1138	1163	1223	2424	2455	3588	3595	3739	4012	4137	4151	4277	4750	4815
ACT	1	17	1248	1473	1510	1722	2532	2674	2819	2975	3588	3754	3778
ACT	1	18	93	846	1096	1537	1632	2532	2932	2997	3303	3319	3408	3588	3767	3778	3956	4248	4698	5564
ACT	1	19	129	184	846	1096	1110	1258	1510	1565	2398	2419	2532	2564	2730	3588	3778	3956	5564	5620
ACT	1	20	846	976	1063	1096	1125	1510	1722	1886	1984	2048	2087	2532	2730	2983	3361	3588	5568
ACT	1	21	435	1163	1473	1525	1722	1831	1909	2424	2532	2962	3588	3739	3767	3956	4905	5550
ACT	1	22	353	386	575	756	846	908	1096	1473	1520	2193	2250	2491	3144	3588	3739	3778	4862
ACT	1	23	923	1417	1941	2459	2476	2501	2532	2564	3159	3588	3739
ACT	1	24	322	1417	1520	1537	1586	2532	2589	2962	3004	3588	3739	3778	3956	4336	4771
ACT	1	25	575	651	1248	1519	2398	2455	2532	2983	3588	3739	3778	3845	4198	5117
ACT	1	26	652	846	1325	1733	1909	2532	2819	3159	3326	3588	4098	4785
ACT	2	1	846	1510	1722	1909	2250	2532	3588	3674	3956	4005	4845
ACT	2	2	869	972	1096	1510	1537	2279	2521	2532	3588	3624	3650	3757	3772	4137	4157	5342	5618
ACT	2	3	846	1100	1266	1520	1538	1909	2523	2532	3708	4442	5616
ACT	2	4	40	669	756	846	1100	1325	2087	2531	2532	2980	3588	3956	4130	4151
